region,selectivity,method,grp,metric,value
Initialization,70,cuckoo,L2,Clock[MHz],1338.83449009901
Initialization,80,cuckoo,L2,Clock[MHz],1413.63292079208
Initialization,90,cuckoo,L2,Clock[MHz],1347.78573366337
Initialization,10,cuckoo,L2,CPI,0.830679207920792
Initialization,20,cuckoo,L2,CPI,0.673477227722773
Initialization,30,cuckoo,L2,CPI,0.660580198019802
Initialization,40,cuckoo,L2,CPI,0.660513861386138
Initialization,50,cuckoo,L2,CPI,0.660859405940594
Initialization,60,cuckoo,L2,CPI,0.660449504950495
Initialization,70,cuckoo,L2,CPI,0.695640594059406
Initialization,80,cuckoo,L2,CPI,0.69590198019802
Initialization,90,cuckoo,L2,CPI,0.701318811881188
Initialization,10,cuckoo,L2,CPU_CLK_UNHALTED_CORE,3499274.58415842
Initialization,20,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2828288.8019802
Initialization,30,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2773559.16831683
Initialization,40,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2773264.3960396
Initialization,50,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2774732.73267327
Initialization,60,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2772988.97029703
Initialization,70,cuckoo,L2,CPU_CLK_UNHALTED_CORE,3047140.55445545
Initialization,80,cuckoo,L2,CPU_CLK_UNHALTED_CORE,3004405.96039604
Initialization,90,cuckoo,L2,CPU_CLK_UNHALTED_CORE,2945677.62376238
Initialization,10,cuckoo,L2,CPU_CLK_UNHALTED_REF,8505247.98019802
Initialization,20,cuckoo,L2,CPU_CLK_UNHALTED_REF,8658678.65346535
Initialization,30,cuckoo,L2,CPU_CLK_UNHALTED_REF,8081318.13861386
Initialization,40,cuckoo,L2,CPU_CLK_UNHALTED_REF,8198353.78217822
Initialization,50,cuckoo,L2,CPU_CLK_UNHALTED_REF,8251614.89108911
Initialization,60,cuckoo,L2,CPU_CLK_UNHALTED_REF,7906273.66336634
Initialization,70,cuckoo,L2,CPU_CLK_UNHALTED_REF,6154930.63366337
Initialization,80,cuckoo,L2,CPU_CLK_UNHALTED_REF,5873002.53465347
Initialization,90,cuckoo,L2,CPU_CLK_UNHALTED_REF,6123954.99009901
Initialization,10,cuckoo,L2,ICACHE_64B_IFTAG_MISS,3036.09900990099
Initialization,20,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2159.39603960396
Initialization,30,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2015.15841584158
Initialization,40,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2030.36633663366
Initialization,50,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2032.83168316832
Initialization,60,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2026.51485148515
Initialization,70,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2827.90099009901
Initialization,80,cuckoo,L2,ICACHE_64B_IFTAG_MISS,3824.0099009901
Initialization,90,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2396.61386138614
Initialization,10,cuckoo,L2,INSTR_RETIRED_ANY,4208645.23762376
Initialization,20,cuckoo,L2,INSTR_RETIRED_ANY,4199530.84158416
Initialization,30,cuckoo,L2,INSTR_RETIRED_ANY,4198656.57425743
Initialization,40,cuckoo,L2,INSTR_RETIRED_ANY,4198656.93069307
Initialization,50,cuckoo,L2,INSTR_RETIRED_ANY,4198656.83168317
Initialization,60,cuckoo,L2,INSTR_RETIRED_ANY,4198656.45544554
Initialization,70,cuckoo,L2,INSTR_RETIRED_ANY,4334475.79207921
Initialization,80,cuckoo,L2,INSTR_RETIRED_ANY,4306389.83168317
Initialization,90,cuckoo,L2,INSTR_RETIRED_ANY,4200015.1980198
Initialization,10,cuckoo,L2,L1D_M_EVICT,2019.9900990099
Initialization,20,cuckoo,L2,L1D_M_EVICT,1118.39603960396
Initialization,30,cuckoo,L2,L1D_M_EVICT,962.257425742574
Initialization,40,cuckoo,L2,L1D_M_EVICT,1013.15841584158
Initialization,50,cuckoo,L2,L1D_M_EVICT,1014.44554455446
Initialization,60,cuckoo,L2,L1D_M_EVICT,1037.45544554455
Initialization,70,cuckoo,L2,L1D_M_EVICT,2128.77227722772
Initialization,80,cuckoo,L2,L1D_M_EVICT,1883.27722772277
Initialization,90,cuckoo,L2,L1D_M_EVICT,2001.23762376238
Initialization,10,cuckoo,L2,L1D_REPLACEMENT,4356.30693069307
Initialization,20,cuckoo,L2,L1D_REPLACEMENT,1717
Initialization,30,cuckoo,L2,L1D_REPLACEMENT,1361.59405940594
Initialization,40,cuckoo,L2,L1D_REPLACEMENT,1403.55445544554
Initialization,50,cuckoo,L2,L1D_REPLACEMENT,1432.61386138614
Initialization,60,cuckoo,L2,L1D_REPLACEMENT,1438.38613861386
Initialization,70,cuckoo,L2,L1D_REPLACEMENT,5284.08910891089
Initialization,80,cuckoo,L2,L1D_REPLACEMENT,4151.45544554455
Initialization,90,cuckoo,L2,L1D_REPLACEMENT,4310.87128712871
Initialization,10,cuckoo,L2,L2bandwidth[MBytes/s],139.436117821782
Initialization,20,cuckoo,L2,L2bandwidth[MBytes/s],64.9292475247525
Initialization,30,cuckoo,L2,L2bandwidth[MBytes/s],62.1497673267327
Initialization,40,cuckoo,L2,L2bandwidth[MBytes/s],63.3953188118812
Initialization,50,cuckoo,L2,L2bandwidth[MBytes/s],62.4789297029703
Initialization,60,cuckoo,L2,L2bandwidth[MBytes/s],66.6615693069307
Initialization,70,cuckoo,L2,L2bandwidth[MBytes/s],177.126285148515
Initialization,80,cuckoo,L2,L2bandwidth[MBytes/s],161.446487128713
Initialization,90,cuckoo,L2,L2bandwidth[MBytes/s],153.816683168317
Initialization,10,cuckoo,L2,L2datavolume[GBytes],0.000600990099009901
Initialization,20,cuckoo,L2,L2datavolume[GBytes],0.000324752475247525
Initialization,30,cuckoo,L2,L2datavolume[GBytes],0.000288118811881189
Initialization,40,cuckoo,L2,L2datavolume[GBytes],0.000287128712871288
Initialization,50,cuckoo,L2,L2datavolume[GBytes],0.000292079207920793
Initialization,60,cuckoo,L2,L2datavolume[GBytes],0.000287128712871288
Initialization,70,cuckoo,L2,L2datavolume[GBytes],0.000654455445544555
Initialization,80,cuckoo,L2,L2datavolume[GBytes],0.00062970297029703
Initialization,90,cuckoo,L2,L2datavolume[GBytes],0.000557425742574258
Initialization,10,cuckoo,L2,L2Devictbandwidth[MBytes/s],32.0711594059406
Initialization,20,cuckoo,L2,L2Devictbandwidth[MBytes/s],14.5429396039604
Initialization,30,cuckoo,L2,L2Devictbandwidth[MBytes/s],13.7903168316832
Initialization,40,cuckoo,L2,L2Devictbandwidth[MBytes/s],14.4956237623762
Initialization,50,cuckoo,L2,L2Devictbandwidth[MBytes/s],14.138896039604
Initialization,60,cuckoo,L2,L2Devictbandwidth[MBytes/s],15.2932861386139
Initialization,70,cuckoo,L2,L2Devictbandwidth[MBytes/s],37.1297287128713
Initialization,80,cuckoo,L2,L2Devictbandwidth[MBytes/s],33.9720742574257
Initialization,90,cuckoo,L2,L2Devictbandwidth[MBytes/s],35.1574524752475
Initialization,10,cuckoo,L2,L2Devictdatavolume[GBytes],0.00013922502970297
Initialization,20,cuckoo,L2,L2Devictdatavolume[GBytes],9.57474851485148e-05
Initialization,30,cuckoo,L2,L2Devictdatavolume[GBytes],8.89102574257426e-05
Initialization,40,cuckoo,L2,L2Devictdatavolume[GBytes],9.04687524752475e-05
Initialization,50,cuckoo,L2,L2Devictdatavolume[GBytes],9.2521504950495e-05
Initialization,60,cuckoo,L2,L2Devictdatavolume[GBytes],9.21203960396039e-05
Initialization,70,cuckoo,L2,L2Devictdatavolume[GBytes],0.000150810297029703
Initialization,80,cuckoo,L2,L2Devictdatavolume[GBytes],0.000131849821782178
Initialization,90,cuckoo,L2,L2Devictdatavolume[GBytes],0.000136346930693069
Initialization,10,cuckoo,L2,L2Dloadbandwidth[MBytes/s],64.9473425742574
Initialization,20,cuckoo,L2,L2Dloadbandwidth[MBytes/s],22.2848059405941
Initialization,30,cuckoo,L2,L2Dloadbandwidth[MBytes/s],19.4567178217822
Initialization,40,cuckoo,L2,L2Dloadbandwidth[MBytes/s],20.0215445544554
Initialization,50,cuckoo,L2,L2Dloadbandwidth[MBytes/s],19.9484415841584
Initialization,60,cuckoo,L2,L2Dloadbandwidth[MBytes/s],21.1897742574257
Initialization,70,cuckoo,L2,L2Dloadbandwidth[MBytes/s],87.8431653465347
Initialization,80,cuckoo,L2,L2Dloadbandwidth[MBytes/s],68.2906564356435
Initialization,90,cuckoo,L2,L2Dloadbandwidth[MBytes/s],73.3528138613862
Initialization,10,cuckoo,L2,L2Dloaddatavolume[GBytes],0.00028019801980198
Initialization,20,cuckoo,L2,L2Dloaddatavolume[GBytes],0.000111881188118812
Initialization,30,cuckoo,L2,L2Dloaddatavolume[GBytes],9.94699405940594e-05
Initialization,40,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0001
Initialization,50,cuckoo,L2,L2Dloaddatavolume[GBytes],0.000100990099009901
Initialization,60,cuckoo,L2,L2Dloaddatavolume[GBytes],9.94762772277227e-05
Initialization,70,cuckoo,L2,L2Dloaddatavolume[GBytes],0.000340594059405941
Initialization,80,cuckoo,L2,L2Dloaddatavolume[GBytes],0.000262376237623762
Initialization,90,cuckoo,L2,L2Dloaddatavolume[GBytes],0.000281188118811881
Initialization,10,cuckoo,L2,RDTSCRuntime[s],0.00470241584158416
Initialization,20,cuckoo,L2,RDTSCRuntime[s],0.00493307920792079
Initialization,30,cuckoo,L2,RDTSCRuntime[s],0.00460121782178218
Initialization,40,cuckoo,L2,RDTSCRuntime[s],0.00466448514851485
Initialization,50,cuckoo,L2,RDTSCRuntime[s],0.0046739702970297
Initialization,60,cuckoo,L2,RDTSCRuntime[s],0.00447465346534653
Initialization,70,cuckoo,L2,RDTSCRuntime[s],0.00350656435643564
Initialization,80,cuckoo,L2,RDTSCRuntime[s],0.00338688118811881
Initialization,90,cuckoo,L2,RDTSCRuntime[s],0.00361018811881188
Initialization,10,cuckoo,L2,Runtime(RDTSC)[s],0.0047
Initialization,20,cuckoo,L2,Runtime(RDTSC)[s],0.00493663366336634
Initialization,30,cuckoo,L2,Runtime(RDTSC)[s],0.0046049504950495
Initialization,40,cuckoo,L2,Runtime(RDTSC)[s],0.00467524752475247
Initialization,50,cuckoo,L2,Runtime(RDTSC)[s],0.00467029702970297
Initialization,60,cuckoo,L2,Runtime(RDTSC)[s],0.00447623762376237
Initialization,70,cuckoo,L2,Runtime(RDTSC)[s],0.00350792079207921
Initialization,80,cuckoo,L2,Runtime(RDTSC)[s],0.00338910891089109
Initialization,90,cuckoo,L2,Runtime(RDTSC)[s],0.0036039603960396
Initialization,10,cuckoo,L2,Runtimeunhalted[s],0.00135742574257426
Initialization,20,cuckoo,L2,Runtimeunhalted[s],0.00110594059405941
Initialization,30,cuckoo,L2,Runtimeunhalted[s],0.0011
Initialization,40,cuckoo,L2,Runtimeunhalted[s],0.0011
Initialization,50,cuckoo,L2,Runtimeunhalted[s],0.0011
Initialization,60,cuckoo,L2,Runtimeunhalted[s],0.0011
Initialization,70,cuckoo,L2,Runtimeunhalted[s],0.00118316831683168
Initialization,80,cuckoo,L2,Runtimeunhalted[s],0.00116633663366337
Initialization,90,cuckoo,L2,Runtimeunhalted[s],0.00114059405940594
Initialization,10,cuckoo,L2CACHE,Clock[MHz],1169.30483366337
Initialization,20,cuckoo,L2CACHE,Clock[MHz],844.792298019802
Initialization,30,cuckoo,L2CACHE,Clock[MHz],941.748068316831
Initialization,40,cuckoo,L2CACHE,Clock[MHz],885.046992079208
Initialization,50,cuckoo,L2CACHE,Clock[MHz],920.595441584158
Initialization,60,cuckoo,L2CACHE,Clock[MHz],937.387982178218
Initialization,70,cuckoo,L2CACHE,Clock[MHz],1404.64377524752
Initialization,80,cuckoo,L2CACHE,Clock[MHz],1625.5200980198
Initialization,90,cuckoo,L2CACHE,Clock[MHz],1100.46699009901
Initialization,10,cuckoo,L2CACHE,CPI,0.754821782178218
Initialization,20,cuckoo,L2CACHE,CPI,0.675219801980198
Initialization,30,cuckoo,L2CACHE,CPI,0.66150099009901
Initialization,40,cuckoo,L2CACHE,CPI,0.660788118811881
Initialization,50,cuckoo,L2CACHE,CPI,0.660338613861386
Initialization,60,cuckoo,L2CACHE,CPI,0.660413861386139
Initialization,70,cuckoo,L2CACHE,CPI,0.687276237623762
Initialization,80,cuckoo,L2CACHE,CPI,0.691382178217822
Initialization,90,cuckoo,L2CACHE,CPI,0.696420792079208
Initialization,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,3169240.00990099
Initialization,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2835606.22772277
Initialization,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2777414.58415842
Initialization,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2774423.30693069
Initialization,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2772553.55445545
Initialization,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2772846.92079208
Initialization,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2890569.44554455
Initialization,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2966374.46534653
Initialization,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,2925829.57425743
Initialization,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8183767.20792079
Initialization,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8766152.55445545
Initialization,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8074840.27722772
Initialization,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8267990.25742574
Initialization,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8073081.26732673
Initialization,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,7917141.02970297
Initialization,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,5774504.43564356
Initialization,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,5128103.00990099
Initialization,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,7600352.61386139
Initialization,10,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4198656.73267327
Initialization,20,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4199532.97029703
Initialization,30,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4198657.85148515
Initialization,40,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4198658.04950495
Initialization,50,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4198657.53465347
Initialization,60,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4198657.76237624
Initialization,70,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4205583.64356436
Initialization,80,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4288163.17821782
Initialization,90,cuckoo,L2CACHE,INSTR_RETIRED_ANY,4200937.04950495
Initialization,10,cuckoo,L2CACHE,L2missrate,0.00146039603960396
Initialization,20,cuckoo,L2CACHE,L2missrate,0.00116138613861386
Initialization,30,cuckoo,L2CACHE,L2missrate,0.00109207920792079
Initialization,40,cuckoo,L2CACHE,L2missrate,0.00103663366336634
Initialization,50,cuckoo,L2CACHE,L2missrate,0.000984158415841584
Initialization,60,cuckoo,L2CACHE,L2missrate,0.000967326732673267
Initialization,70,cuckoo,L2CACHE,L2missrate,0.00206138613861386
Initialization,80,cuckoo,L2CACHE,L2missrate,0.00201485148514851
Initialization,90,cuckoo,L2CACHE,L2missrate,0.00203069306930693
Initialization,10,cuckoo,L2CACHE,L2missratio,0.244426732673267
Initialization,20,cuckoo,L2CACHE,L2missratio,0.254562376237624
Initialization,30,cuckoo,L2CACHE,L2missratio,0.294451485148515
Initialization,40,cuckoo,L2CACHE,L2missratio,0.297677227722772
Initialization,50,cuckoo,L2CACHE,L2missratio,0.292814851485148
Initialization,60,cuckoo,L2CACHE,L2missratio,0.292446534653465
Initialization,70,cuckoo,L2CACHE,L2missratio,0.214360396039604
Initialization,80,cuckoo,L2CACHE,L2missratio,0.195518811881188
Initialization,90,cuckoo,L2CACHE,L2missratio,0.17089900990099
Initialization,10,cuckoo,L2CACHE,L2requestrate,0.00765148514851485
Initialization,20,cuckoo,L2CACHE,L2requestrate,0.00474257425742574
Initialization,30,cuckoo,L2CACHE,L2requestrate,0.00377326732673267
Initialization,40,cuckoo,L2CACHE,L2requestrate,0.00350495049504951
Initialization,50,cuckoo,L2CACHE,L2requestrate,0.00336831683168317
Initialization,60,cuckoo,L2CACHE,L2requestrate,0.00331683168316832
Initialization,70,cuckoo,L2CACHE,L2requestrate,0.0106712871287129
Initialization,80,cuckoo,L2CACHE,L2requestrate,0.0115574257425743
Initialization,90,cuckoo,L2CACHE,L2requestrate,0.0130584158415842
Initialization,10,cuckoo,L2CACHE,L2_RQSTS_MISS,6144.45544554455
Initialization,20,cuckoo,L2CACHE,L2_RQSTS_MISS,4876.49504950495
Initialization,30,cuckoo,L2CACHE,L2_RQSTS_MISS,4608.70297029703
Initialization,40,cuckoo,L2CACHE,L2_RQSTS_MISS,4341.74257425743
Initialization,50,cuckoo,L2CACHE,L2_RQSTS_MISS,4137.76237623762
Initialization,60,cuckoo,L2CACHE,L2_RQSTS_MISS,4074.85148514851
Initialization,70,cuckoo,L2CACHE,L2_RQSTS_MISS,8660.05940594059
Initialization,80,cuckoo,L2CACHE,L2_RQSTS_MISS,8980.20792079208
Initialization,90,cuckoo,L2CACHE,L2_RQSTS_MISS,8542.15841584158
Initialization,10,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,32142.5643564356
Initialization,20,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,19943
Initialization,30,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,15822.4653465347
Initialization,40,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,14700.2079207921
Initialization,50,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,14142.9603960396
Initialization,60,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,13930.6534653465
Initialization,70,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,44911.6831683168
Initialization,80,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,51449.9108910891
Initialization,90,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,54894.7821782178
Initialization,10,cuckoo,L2CACHE,RDTSCRuntime[s],0.00453166336633663
Initialization,20,cuckoo,L2CACHE,RDTSCRuntime[s],0.00498566336633663
Initialization,30,cuckoo,L2CACHE,RDTSCRuntime[s],0.00460289108910891
Initialization,40,cuckoo,L2CACHE,RDTSCRuntime[s],0.00471421782178218
Initialization,50,cuckoo,L2CACHE,RDTSCRuntime[s],0.0045700297029703
Initialization,60,cuckoo,L2CACHE,RDTSCRuntime[s],0.00447528712871287
Initialization,70,cuckoo,L2CACHE,RDTSCRuntime[s],0.00336505940594059
Initialization,80,cuckoo,L2CACHE,RDTSCRuntime[s],0.0030460198019802
Initialization,90,cuckoo,L2CACHE,RDTSCRuntime[s],0.00452634653465347
Initialization,10,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00453465346534653
Initialization,20,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00499108910891089
Initialization,30,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00460990099009901
Initialization,40,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00472079207920792
Initialization,50,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00456930693069307
Initialization,60,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00447128712871287
Initialization,70,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00336534653465347
Initialization,80,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00303960396039604
Initialization,90,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.00452574257425742
Initialization,10,cuckoo,L2CACHE,Runtimeunhalted[s],0.00123960396039604
Initialization,20,cuckoo,L2CACHE,Runtimeunhalted[s],0.00110693069306931
Initialization,30,cuckoo,L2CACHE,Runtimeunhalted[s],0.0011
Initialization,40,cuckoo,L2CACHE,Runtimeunhalted[s],0.0011
Initialization,50,cuckoo,L2CACHE,Runtimeunhalted[s],0.0011
Initialization,60,cuckoo,L2CACHE,Runtimeunhalted[s],0.0011
Initialization,70,cuckoo,L2CACHE,Runtimeunhalted[s],0.00111881188118812
Initialization,80,cuckoo,L2CACHE,Runtimeunhalted[s],0.00114455445544555
Initialization,90,cuckoo,L2CACHE,Runtimeunhalted[s],0.00112871287128713
Initialization,10,cuckoo,L3,Clock[MHz],1296.67382079208
Initialization,20,cuckoo,L3,Clock[MHz],928.510769306931
Initialization,30,cuckoo,L3,Clock[MHz],928.512074257426
Initialization,40,cuckoo,L3,Clock[MHz],920.60767920792
Initialization,50,cuckoo,L3,Clock[MHz],917.08406930693
Initialization,60,cuckoo,L3,Clock[MHz],897.884647524752
Initialization,70,cuckoo,L3,Clock[MHz],901.792811881188
Initialization,80,cuckoo,L3,Clock[MHz],1383.14523069307
Initialization,90,cuckoo,L3,Clock[MHz],1360.36996732673
Initialization,10,cuckoo,L3,CPI,0.826122772277228
Initialization,20,cuckoo,L3,CPI,0.660565346534653
Initialization,30,cuckoo,L3,CPI,0.660554455445545
Initialization,40,cuckoo,L3,CPI,0.660716831683169
Initialization,50,cuckoo,L3,CPI,0.660461386138614
Initialization,60,cuckoo,L3,CPI,0.660679207920792
Initialization,70,cuckoo,L3,CPI,0.741688118811881
Initialization,80,cuckoo,L3,CPI,0.690128712871287
Initialization,90,cuckoo,L3,CPI,0.68969801980198
Initialization,10,cuckoo,L3,CPU_CLK_UNHALTED_CORE,3484879.96039604
Initialization,20,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2773490.05940594
Initialization,30,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2773439.73267327
Initialization,40,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2774122.51485149
Initialization,50,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2773041.78217822
Initialization,60,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2773946.78217822
Initialization,70,cuckoo,L3,CPU_CLK_UNHALTED_CORE,3126031.64356436
Initialization,80,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2900395.21782178
Initialization,90,cuckoo,L3,CPU_CLK_UNHALTED_CORE,2899459.67326733
Initialization,10,cuckoo,L3,CPU_CLK_UNHALTED_REF,7986630.85148515
Initialization,20,cuckoo,L3,CPU_CLK_UNHALTED_REF,7961014.69306931
Initialization,30,cuckoo,L3,CPU_CLK_UNHALTED_REF,8007041.94059406
Initialization,40,cuckoo,L3,CPU_CLK_UNHALTED_REF,8061876
Initialization,50,cuckoo,L3,CPU_CLK_UNHALTED_REF,8105100.59405941
Initialization,60,cuckoo,L3,CPU_CLK_UNHALTED_REF,8224033.18811881
Initialization,70,cuckoo,L3,CPU_CLK_UNHALTED_REF,9551629.04950495
Initialization,80,cuckoo,L3,CPU_CLK_UNHALTED_REF,5951672.59405941
Initialization,90,cuckoo,L3,CPU_CLK_UNHALTED_REF,5799822.3960396
Initialization,10,cuckoo,L3,INSTR_RETIRED_ANY,4213672.4950495
Initialization,20,cuckoo,L3,INSTR_RETIRED_ANY,4198657.93069307
Initialization,30,cuckoo,L3,INSTR_RETIRED_ANY,4198657.59405941
Initialization,40,cuckoo,L3,INSTR_RETIRED_ANY,4198657.79207921
Initialization,50,cuckoo,L3,INSTR_RETIRED_ANY,4198657.91089109
Initialization,60,cuckoo,L3,INSTR_RETIRED_ANY,4198657.68316832
Initialization,70,cuckoo,L3,INSTR_RETIRED_ANY,4209733.13861386
Initialization,80,cuckoo,L3,INSTR_RETIRED_ANY,4202608.9009901
Initialization,90,cuckoo,L3,INSTR_RETIRED_ANY,4203002.7029703
Initialization,10,cuckoo,L3,L2_LINES_IN_ALL,8589.91089108911
Initialization,20,cuckoo,L3,L2_LINES_IN_ALL,4619.40594059406
Initialization,30,cuckoo,L3,L2_LINES_IN_ALL,4568.24752475248
Initialization,40,cuckoo,L3,L2_LINES_IN_ALL,4630.79207920792
Initialization,50,cuckoo,L3,L2_LINES_IN_ALL,4567.0297029703
Initialization,60,cuckoo,L3,L2_LINES_IN_ALL,4632.61386138614
Initialization,70,cuckoo,L3,L2_LINES_IN_ALL,10670.0198019802
Initialization,80,cuckoo,L3,L2_LINES_IN_ALL,8019.9504950495
Initialization,90,cuckoo,L3,L2_LINES_IN_ALL,8404.31683168317
Initialization,10,cuckoo,L3,L2_TRANS_L2_WB,3283.65346534653
Initialization,20,cuckoo,L3,L2_TRANS_L2_WB,1928.66336633663
Initialization,30,cuckoo,L3,L2_TRANS_L2_WB,1907.80198019802
Initialization,40,cuckoo,L3,L2_TRANS_L2_WB,2054.66336633663
Initialization,50,cuckoo,L3,L2_TRANS_L2_WB,2011.08910891089
Initialization,60,cuckoo,L3,L2_TRANS_L2_WB,2058.70297029703
Initialization,70,cuckoo,L3,L2_TRANS_L2_WB,3219.84158415842
Initialization,80,cuckoo,L3,L2_TRANS_L2_WB,3041.11881188119
Initialization,90,cuckoo,L3,L2_TRANS_L2_WB,3139.0297029703
Initialization,10,cuckoo,L3,L3bandwidth[MBytes/s],184.640599009901
Initialization,20,cuckoo,L3,L3bandwidth[MBytes/s],94.308201980198
Initialization,30,cuckoo,L3,L3bandwidth[MBytes/s],93.7555851485149
Initialization,40,cuckoo,L3,L3bandwidth[MBytes/s],96.6565930693069
Initialization,50,cuckoo,L3,L3bandwidth[MBytes/s],94.7142188118812
Initialization,60,cuckoo,L3,L3bandwidth[MBytes/s],94.2087227722773
Initialization,70,cuckoo,L3,L3bandwidth[MBytes/s],156.093814851485
Initialization,80,cuckoo,L3,L3bandwidth[MBytes/s],210.142754455446
Initialization,90,cuckoo,L3,L3bandwidth[MBytes/s],214.59290990099
Initialization,10,cuckoo,L3,L3datavolume[GBytes],0.000758415841584158
Initialization,20,cuckoo,L3,L3datavolume[GBytes],0.000418811881188119
Initialization,30,cuckoo,L3,L3datavolume[GBytes],0.00041980198019802
Initialization,40,cuckoo,L3,L3datavolume[GBytes],0.000433663366336634
Initialization,50,cuckoo,L3,L3datavolume[GBytes],0.000422772277227723
Initialization,60,cuckoo,L3,L3datavolume[GBytes],0.000425742574257426
Initialization,70,cuckoo,L3,L3datavolume[GBytes],0.000892079207920793
Initialization,80,cuckoo,L3,L3datavolume[GBytes],0.000708910891089109
